Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
BBVA,2020-07-10,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial,Banks - Diversified,Spain,22.69B,107.58,3.55,3.80%,3808634,7.67,14.94,0.72,0.33,0.09,-,-35.10%,14.89%,3.80%,7.20%,6.30%,6.66B,6.65B,7.90%,0.00%,2.60%,-7.19%,0.04%,0.68,3.58M,0.57%,-3.53%,9.91%,-36.72%,-36.04%,-36.38%,3.04%,3.47%,-,1.06,13.24%,0.60%,9.00%,9.70%,-,-,1.41,1.54,-,49.90%,15.90%,-,1.15,0.16,2.87%,8.60%,-19.39%,-38.79%,34.47%,55.04,3.50%,0.29%
BBX,2020-07-10,BBX Capital Corporation,Consumer Cyclical,Resorts & Casinos,USA,251.39M,-,2.59,7.47%,282490,86.33,-,0.30,0.45,0.63,5.07,-47.30%,104.70%,3.40%,10.00%,7.90%,91.49M,58.59M,11.70%,0.00%,35.30%,-2.55%,0.94%,1.94,285.29K,8.82%,21.60%,41.53%,-39.20%,-43.70%,-45.70%,7.03%,9.13%,-,0.99,1.93%,-0.70%,-2.20%,-4.60%,-,-,1.58,1.58,63.70%,-10.40%,-1.50%,May 11/a,1.62,0.22,13.77%,26.63%,-22.16%,-49.12%,134.39%,60.85,5.28%,2.07%
BBY,2020-07-10,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,USA,21.91B,15.70,84.9,-0.06%,1672865,13.86,1.99,0.51,6.43,-,10.29,8.80%,18.61%,10.30%,7.90%,1.60%,258.30M,228.74M,0.60%,-53.63%,80.90%,-0.16%,3.14%,2.57,2.79M,-2.92%,3.92%,28.66%,-5.00%,15.12%,-3.30%,2.54%,3.37%,2.50,0.6,2.59%,9.10%,43.20%,32.80%,1.00,0.60,0.18,0.75,22.90%,4.40%,3.30%,May 21/b,1.49,2.66,0.89%,4.92%,9.91%,-7.71%,76.49%,52.97,-0.16%,0.11%
BC,2020-07-10,Brunswick Corporation,Consumer Cyclical,Leisure,USA,5.06B,185.22,64.27,2.59%,618615,15.35,12.35,1.26,3.94,10.05,31.68,-87.90%,40.38%,-29.50%,15.00%,1.40%,80.00M,78.49M,1.00%,-0.38%,96.04%,3.14%,4.01%,3.06,1.03M,-0.83%,7.87%,68.07%,11.33%,43.97%,7.15%,3.10%,4.02%,1.90,0.6,1.49%,-0.70%,-1.80%,4.10%,1.50,0.80,0.82,1.15,27.50%,4.20%,-0.60%,Apr 30/b,2.13,2.71,3.63%,13.47%,19.28%,-4.63%,154.84%,59.31,2.67%,-0.08%
BCBP,2020-07-10,"BCB Bancorp, Inc.",Financial,Banks - Regional,USA,150.66M,8.54,8.58,1.66%,39473,11.09,0.85,1.23,0.62,0.25,12.66,18.80%,38.96%,8.20%,10.00%,15.50%,17.50M,15.02M,9.20%,1.84%,38.40%,1.12%,1.27%,2.66,71.33K,-1.38%,-10.53%,-20.56%,-37.96%,-33.80%,-37.78%,5.00%,4.79%,3.00,0.55,6.53%,0.60%,7.20%,25.80%,-,-,0.15,0.15,-,63.50%,13.70%,Apr 16,0.65,0.45,-4.09%,-8.06%,-26.37%,-40.83%,4.76%,44.75,0.70%,0.95%
BCC,2020-07-10,Boise Cascade Company,Basic Materials,Lumber & Wood Production,USA,1.50B,18.58,38.64,4.72%,258903,17.89,2.35,0.31,2.14,6.96,15.16,387.20%,45.75%,0.40%,7.90%,5.40%,39.16M,38.74M,1.90%,0.00%,98.80%,0.46%,2.36%,3.23,282.12K,4.72%,8.08%,38.49%,2.03%,46.47%,5.78%,3.32%,4.73%,2.20,0.92,1.04%,4.70%,11.50%,9.40%,2.50,1.30,0.65,0.65,14.90%,2.90%,1.70%,May 07/a,2.28,1.61,8.32%,13.96%,14.51%,-6.08%,92.43%,62.31,4.86%,-0.14%
BCE,2020-07-10,BCE Inc.,Communication Services,Telecom Services,Canada,36.81B,16.70,40.58,0.57%,1104517,15.82,7.56,2.09,2.61,18.67,44.85,8.90%,8.37%,2.50%,2.21%,2.60%,904.10M,903.80M,0.04%,0.00%,52.90%,-0.44%,1.06%,7.64,1.26M,-2.43%,-8.42%,-1.14%,-12.16%,-12.37%,-12.45%,1.58%,1.88%,2.50,0.88,6.06%,4.80%,17.20%,10.00%,0.90,0.80,1.34,1.56,69.50%,23.00%,12.50%,May 07/b,0.40,0.81,-2.79%,-1.77%,-9.08%,-18.15%,28.17%,42.14,0.52%,0.05%
BCEI,2020-07-10,"Bonanza Creek Energy, Inc.",Energy,Oil & Gas E&P,USA,303.63M,2.07,15.25,3.67%,202052,6.62,0.14,1.01,0.31,27.35,1.32,-60.30%,-19.38%,-41.20%,15.00%,-10.90%,20.65M,20.32M,2.20%,0.00%,-,2.51%,9.09%,6.84,270.02K,-3.54%,-25.90%,-2.24%,-32.61%,-29.82%,-34.66%,4.78%,6.57%,2.00,0.75,-,12.70%,16.10%,10.40%,1.70,1.60,0.06,0.06,87.00%,18.60%,50.70%,May 07/a,2.22,1.1,-7.16%,-10.47%,-13.92%,-43.00%,84.85%,42.56,2.97%,0.68%
BCEL,2020-07-10,"Atreca, Inc.",Healthcare,Biotechnology,USA,446.26M,-,20.66,2.33%,101769,-,-,-,3.40,2.95,-,-70.30%,3.60%,-,-,-,28.02M,14.86M,2.30%,-27.54%,85.50%,3.93%,11.73%,9.54,182.67K,-9.03%,15.61%,33.12%,27.69%,23.42%,33.55%,7.72%,9.32%,1.60,0.56,-,-36.50%,-38.10%,-,22.50,22.50,0.00,0.00,-,-,-,-,-,1.65,0.60%,8.92%,29.01%,-29.61%,117.24%,52.11,0.49%,1.83%
BCH,2020-07-10,Banco de Chile,Financial,Banks - Regional,Chile,9.05B,12.14,18.69,-0.37%,93053,6.49,1.40,3.27,2.14,0.66,119.93,-0.30%,15.20%,25.20%,8.70%,0.60%,505.09M,384.32M,87.90%,0.00%,1.20%,-9.57%,0.14%,3.27,162.51K,-3.26%,-5.37%,6.50%,-16.15%,-36.26%,-10.96%,3.41%,2.98%,3.00,0.57,4.44%,1.50%,18.10%,5.90%,-,-,2.32,3.25,-,46.40%,28.20%,-,0.47,0.68,-0.03%,3.53%,-8.86%,-37.24%,49.52%,50.92,0.27%,-0.64%
BCLI,2020-07-10,Brainstorm Cell Therapeutics Inc.,Healthcare,Biotechnology,USA,357.75M,-,13.25,0.61%,601217,-,-,-,41.41,24.67,-,-52.20%,38.60%,-9.40%,-,-,28.42M,22.96M,1.10%,0.00%,12.30%,87.42%,13.75%,4.96,636.32K,8.61%,44.49%,160.31%,204.95%,207.42%,209.58%,7.32%,10.01%,2.00,0.94,-,-255.20%,726.40%,-,1.80,1.80,0.00,0.00,-,-,-,May 07/b,1.13,0.98,22.06%,57.10%,137.34%,-2.65%,286.30%,73.12,0.38%,0.23%
BCML,2020-07-10,BayCom Corp,Financial,Banks - Regional,USA,147.92M,9.54,11.9,7.69%,16928,6.49,0.95,1.79,0.58,0.48,61.63,-1.50%,29.41%,22.70%,10.00%,31.30%,12.34M,11.47M,3.00%,0.00%,63.20%,-2.03%,0.91%,2.42,43.32K,-4.11%,-17.53%,-7.39%,-46.11%,-48.82%,-47.67%,11.78%,8.33%,1.70,0.39,-,0.80%,6.20%,22.60%,-,-,0.03,0.03,-,85.80%,18.40%,-,0.88,1.1,-5.83%,-5.69%,-34.19%,-52.19%,18.06%,46.13,8.38%,-0.63%
BCO,2020-07-10,The Brink's Company,Industrials,Security & Protection Services,USA,2.09B,127.59,40.83,0.89%,721041,10.92,8.80,0.57,31.17,7.62,9.08,79.70%,149.33%,33.90%,14.50%,0.70%,50.60M,49.68M,1.50%,7.24%,-,0.12%,4.73%,3.17,741.93K,-6.74%,-18.04%,-22.08%,-57.30%,-53.03%,-54.97%,3.84%,4.75%,2.00,0.97,1.47%,0.50%,11.00%,7.70%,1.40,1.40,26.50,27.83,22.70%,5.70%,0.50%,May 05/a,1.23,2.39,-9.11%,-7.39%,-41.85%,-57.96%,23.10%,42.52,0.72%,0.17%
BCOM,2020-07-10,B Communications Ltd,Communication Services,Telecom Services,Israel,271.02M,-,2.33,0.00%,974,-,-,-,0.25,-,-,-,-,76.74%,-,-,116.32M,21.96M,7.21%,0.00%,2.12%,-,0.03%,0.26,29.17K,-7.91%,20.73%,143.83%,37.85%,39.52%,30.17%,5.68%,7.68%,-,0.03,-,-,-,-,-,-,-,-,-,-,-,Apr 02/b,-,0.2,0.21%,27.64%,57.88%,-14.65%,348.08%,54.45,-0.43%,0.43%
BCOR,2020-07-10,"Blucora, Inc.",Financial,Asset Management,USA,544.61M,-,11.58,4.89%,401586,6.32,-,0.72,1.70,3.21,10.39,-4.70%,65.58%,56.20%,20.00%,47.20%,47.83M,46.75M,3.00%,0.00%,98.50%,-1.37%,2.70%,2.74,462.18K,-0.86%,-19.13%,-11.67%,-54.12%,-60.26%,-55.70%,5.21%,6.37%,1.30,0.87,-,-29.30%,-57.10%,6.60%,1.40,1.40,1.17,1.34,46.60%,-40.90%,-43.60%,May 06/b,1.18,0.76,-1.46%,-5.95%,-35.62%,-62.41%,33.72%,48.29,5.27%,-0.36%
BCOV,2020-07-10,Brightcove Inc.,Technology,Software - Application,USA,299.76M,-,7.71,1.85%,89838,35.05,-,1.58,4.38,9.34,88.17,-47.00%,1000.00%,-1.70%,15.00%,8.10%,38.98M,38.32M,2.10%,2.18%,88.20%,4.11%,1.94%,4.68,158.42K,-0.52%,-5.28%,-3.38%,-13.27%,-28.01%,-11.28%,2.82%,3.34%,1.70,0.57,-,-14.30%,-34.10%,-29.20%,0.80,0.80,0.15,0.00,59.30%,-12.30%,-13.10%,Apr 29/a,0.81,0.26,-0.42%,-2.94%,-9.59%,-40.14%,41.73%,47.08,1.85%,0.00%
BCPC,2020-07-10,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,2.97B,38.03,94.35,2.99%,86076,31.87,1.58,4.49,3.96,40.15,36.01,2.50%,9.23%,7.70%,24.00%,3.50%,32.14M,32.07M,0.70%,0.00%,89.60%,0.62%,1.54%,2.85,172.77K,0.20%,-3.31%,-5.51%,-7.75%,-2.81%,-7.16%,3.36%,4.14%,1.50,0.5,0.55%,7.10%,10.80%,8.60%,3.80,2.60,0.33,0.33,32.90%,15.50%,12.20%,May 01/b,0.62,3.59,2.19%,1.83%,-4.41%,-17.18%,20.50%,53.9,2.90%,0.09%
BCRX,2020-07-10,"BioCryst Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,920.04M,-,5.43,-1.63%,5593763,-,-,19.25,271.75,8.13,-,4.00%,20.00%,-6.80%,19.90%,29.10%,154.16M,135.46M,0.20%,0.00%,72.30%,-10.58%,15.23%,1.8,11.49M,8.27%,18.93%,162.56%,64.20%,51.82%,57.54%,9.75%,8.33%,2.10,0.49,-,-89.00%,-,-84.10%,1.40,-,10.14,22.28,94.40%,-,-,May 06/b,2.88,0.39,17.90%,17.48%,72.59%,-13.54%,293.84%,61.83,-1.90%,0.27%
BCS,2020-07-10,Barclays PLC,Financial,Banks - Diversified,United Kingdom,25.30B,10.42,6.01,7.32%,4190850,13.07,-,-,0.30,0.02,-,53.20%,1740.00%,47.90%,-0.60%,1.70%,4.32B,4.29B,12.00%,0.00%,1.90%,-12.69%,0.20%,1.82,4.80M,3.62%,-3.53%,23.16%,-36.80%,-24.02%,-36.87%,2.72%,3.25%,1.00,0.87,2.46%,0.10%,1.10%,2.70%,-,-,1.57,1.57,-,-,-,-,1.40,0.25,4.99%,7.86%,-15.98%,-41.19%,76.25%,57.02,3.26%,3.93%
BCSF,2020-07-10,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,531.58M,-,10.34,1.27%,231039,7.48,-,2.54,0.61,9.53,-,267.20%,-6.94%,-,5.35%,-,52.66M,51.36M,0.50%,39.03%,52.90%,1.27%,2.51%,3.87,333.54K,-6.26%,-16.34%,1.77%,-46.86%,-41.20%,-46.65%,3.76%,4.36%,3.00,0.69,15.86%,-1.70%,-4.60%,3.30%,-,-,1.85,1.85,43.90%,41.10%,-21.80%,May 06/a,-,0.55,-9.71%,-4.58%,-32.76%,-48.19%,48.28%,37.47,2.38%,-1.08%
BCV,2020-07-10,Bancroft Fund Ltd.,Financial,Closed-End Fund - Debt,USA,135.97M,20.48,25.4,0.16%,12822,-,-,34.01,1.05,-,-,-,-,0.49%,-,-,5.35M,-,3.24%,-,24.76%,-,-,0.46,19.71K,2.71%,3.25%,24.33%,-2.31%,10.39%,-2.66%,1.88%,2.46%,-,0.65,4.57%,-,-,-,-,-,-,-,-,-,-,-,-,0.58,5.02%,9.12%,7.33%,-8.40%,78.00%,70.2,0.51%,-0.35%
BCX,2020-07-10,Blackrock Resources & Commodities Strategy Trust,Financial,Closed-End Fund - Equity,USA,555.15M,-,6.13,1.83%,236833,-,-,-,-,-,-,-,-,-,-,-,90.56M,-,-,-,36.77%,-,-,0.19,390.01K,0.33%,-4.07%,10.45%,-22.89%,-23.76%,-24.04%,1.88%,2.21%,-,0.61,7.83%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,0.67%,3.15%,-9.01%,-25.33%,87.46%,53.23,1.83%,0.00%
BCYC,2020-07-10,Bicycle Therapeutics plc,Healthcare,Biotechnology,United Kingdom,305.97M,-,17.3,1.74%,17861,-,-,36.00,3.80,2.79,-,-124.50%,-19.40%,-,-,-,18.00M,4.33M,0.90%,0.00%,33.10%,1.32%,2.33%,2.11,47.75K,10.55%,1.09%,19.28%,48.08%,100.19%,83.42%,5.56%,6.19%,1.60,0.37,-,-29.40%,-37.80%,-27.90%,7.60,7.60,0.00,0.00,-,-,-,-,-,1.0,7.55%,9.60%,38.92%,-12.59%,177.18%,58.62,1.74%,0.00%
BDC,2020-07-10,Belden Inc.,Industrials,Electrical Equipment & Parts,USA,1.37B,16.36,31.38,3.56%,524811,8.22,1.61,0.68,1.50,5.45,9.95,-37.80%,48.95%,5.00%,10.16%,-1.60%,45.39M,43.63M,1.10%,0.21%,-,-1.89%,6.76%,6.97,422.68K,-2.00%,-16.16%,-15.94%,-42.43%,-41.17%,-42.95%,4.01%,5.03%,2.70,1.24,0.64%,-12.20%,-37.80%,6.90%,2.10,1.60,1.46,0.00,37.00%,9.60%,-21.10%,Apr 29/b,1.81,1.75,-3.60%,-5.07%,-28.75%,-44.95%,22.87%,46.17,2.92%,0.63%
BDGE,2020-07-10,"Bridge Bancorp, Inc.",Financial,Banks - Regional,USA,397.16M,7.78,18.73,4.93%,133786,7.09,-,2.19,0.74,1.52,9.19,31.20%,3.94%,16.90%,-,19.40%,19.53M,17.98M,4.60%,0.15%,58.90%,-2.08%,2.19%,4.08,96.27K,-7.76%,-17.62%,-9.45%,-42.05%,-35.68%,-44.15%,5.39%,5.15%,2.60,1.39,5.13%,1.00%,9.70%,21.30%,-,-,0.16,0.16,-,76.30%,25.90%,Apr 29/a,1.10,1.23,-12.07%,-10.97%,-30.26%,-45.33%,9.06%,40.0,4.38%,0.53%
BDJ,2020-07-10,BlackRock Enhanced Equity Dividend Trust,Financial,Closed-End Fund - Equity,USA,1.38B,3.58,7.34,0.96%,506409,-,-,26.95,0.73,-,-,-,-,-,-,-,187.54M,-,0.01%,-,18.74%,-,-,0.29,617.46K,0.14%,-5.66%,3.53%,-24.64%,-17.95%,-26.01%,1.45%,1.99%,-,0.82,8.17%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,0.07%,0.77%,-11.88%,-26.38%,57.85%,50.81,1.10%,-0.14%
BDN,2020-07-10,Brandywine Realty Trust,Real Estate,REIT - Office,USA,1.77B,49.53,10.45,4.71%,2625512,97.66,9.91,3.04,1.15,33.50,-,-74.30%,-22.46%,96.00%,5.00%,-0.60%,176.07M,168.06M,1.60%,0.00%,-,-5.67%,2.91%,1.54,3.18M,-3.60%,-7.19%,-9.05%,-32.45%,-28.47%,-33.65%,4.18%,4.94%,3.00,0.83,7.27%,-,-,2.90%,-,-,1.38,1.38,61.50%,-,-,Jul 22/a,1.03,0.6,-1.48%,1.06%,-20.46%,-35.69%,39.71%,50.0,5.03%,-0.30%
BDSI,2020-07-10,"BioDelivery Sciences International, Inc.",Healthcare,Biotechnology,USA,412.21M,-,4.22,1.44%,473042,8.88,-,3.17,5.34,5.84,-,74.90%,127.27%,30.30%,25.00%,23.40%,97.12M,86.80M,2.30%,-18.85%,77.20%,8.23%,4.32%,3.94,951.81K,-4.95%,-12.99%,1.93%,-28.35%,3.94%,-33.23%,4.20%,5.31%,1.70,0.5,-,-3.60%,-9.30%,2.90%,2.20,1.90,0.77,0.77,82.20%,8.50%,-5.00%,May 07/a,0.75,0.22,-4.85%,-8.48%,-16.64%,-41.47%,48.07%,40.69,0.96%,0.48%
BDTX,2020-07-10,"Black Diamond Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.27B,-,33.73,-6.49%,106371,-,-,-,2.25,3.56,-,-294.80%,-13.40%,-,-,-,23.70M,15.84M,3.70%,0.00%,92.80%,-,17.84%,23.03,122.72K,-17.77%,-11.03%,29.93%,-,-,-14.56%,8.33%,9.10%,1.60,0.87,-,-27.10%,-73.60%,-,49.60,49.60,0.00,0.00,-,-,-,-,-,3.54,-15.62%,-15.08%,-2.22%,-27.07%,91.32%,36.97,-7.54%,1.14%
BDX,2020-07-10,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,USA,73.52B,82.92,257.37,-0.48%,881328,20.62,16.58,4.22,3.34,31.19,39.19,24.40%,19.84%,-8.90%,5.00%,15.40%,272.01M,271.07M,0.20%,-17.17%,83.60%,1.25%,0.79%,0.99,2.18M,5.04%,8.53%,4.01%,-5.91%,0.47%,-5.37%,2.23%,2.52%,2.10,0.4,1.23%,1.80%,4.40%,4.30%,1.00,0.70,0.80,1.01,46.50%,9.20%,5.30%,Aug 06/b,0.93,6.3,7.62%,4.79%,2.20%,-10.24%,30.15%,64.08,-0.25%,-0.23%
BE,2020-07-10,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,USA,1.74B,-,13.72,5.46%,3515760,-,-,2.35,-,-,20.43,-6.60%,83.50%,-5.40%,25.00%,25.90%,123.76M,87.94M,2.00%,-10.00%,54.10%,7.34%,19.38%,5.26,3.24M,32.56%,33.59%,123.45%,58.43%,7.69%,83.67%,10.80%,10.25%,2.80,1.09,-,-23.70%,146.40%,-28.00%,1.60,1.20,-,-,13.70%,-29.80%,-40.30%,May 11/a,-,1.07,40.77%,56.63%,93.99%,-5.44%,462.30%,73.04,5.54%,-0.08%
BEAM,2020-07-10,Beam Therapeutics Inc.,Healthcare,Biotechnology,USA,1.36B,-,26.73,-12.56%,469576,-,-,56623.05,3.14,5.36,-,22.40%,-2.40%,-,-,-,30.73M,24.30M,1.70%,0.00%,51.20%,-,4.54%,3.98,277.51K,-7.41%,-0.04%,60.83%,-,-,42.56%,8.82%,8.55%,1.50,1.69,-,-,-,-,8.30,8.30,0.02,0.03,-,-,-,-,-,2.26,-2.26%,9.54%,21.27%,-15.94%,105.62%,49.97,-12.93%,0.43%
BEAT,2020-07-10,"BioTelemetry, Inc.",Healthcare,Diagnostics & Research,USA,1.44B,60.81,42.2,1.64%,265618,19.44,2.43,3.22,3.83,13.50,47.58,-31.60%,38.28%,33.30%,25.00%,21.40%,34.19M,33.16M,3.00%,0.00%,97.00%,-0.67%,6.33%,6.35,330.67K,-7.37%,-13.26%,-2.47%,-15.94%,-12.10%,-8.86%,5.71%,4.93%,1.80,0.8,-,3.70%,7.00%,7.60%,4.30,4.20,0.60,0.61,62.50%,11.80%,5.60%,May 06/a,1.27,2.17,-6.46%,-7.70%,-5.31%,-24.44%,54.30%,42.34,1.78%,-0.14%
BECN,2020-07-10,"Beacon Roofing Supply, Inc.",Industrials,Building Products & Equipment,USA,1.73B,-,25.25,0.40%,479431,12.49,-,0.24,1.03,2.22,6.99,-211.40%,23.44%,-19.90%,3.36%,25.00%,68.82M,54.60M,0.20%,13.37%,-,-1.50%,7.37%,7.23,556.36K,-1.10%,-9.60%,35.53%,-27.04%,-30.71%,-21.04%,5.47%,6.38%,2.80,0.86,-,-1.70%,-6.20%,3.30%,2.70,1.80,2.06,2.07,24.30%,-0.20%,-1.60%,May 07/a,1.81,1.67,-5.38%,2.03%,-9.18%,-33.32%,116.46%,47.99,0.60%,-0.20%
BEDU,2020-07-10,Bright Scholar Education Holdings Limited,Consumer Defensive,Education & Training Services,China,1.00B,25.08,8.2,0.49%,16451,16.57,1.58,2.35,2.40,2.35,9.34,-2.60%,56.15%,54.80%,15.86%,34.20%,120.59M,21.11M,21.39%,0.00%,50.40%,2.51%,0.36%,1.78,42.58K,4.06%,1.61%,19.71%,-9.99%,-18.00%,-7.13%,4.08%,3.91%,3.00,0.39,1.22%,4.20%,10.10%,4.50%,1.60,1.60,0.74,0.76,38.30%,12.80%,9.30%,Apr 28/a,-,0.37,2.66%,9.89%,-0.49%,-20.23%,48.82%,57.47,-0.49%,0.98%
BELFB,2020-07-10,Bel Fuse Inc.,Technology,Electronic Components,USA,102.12M,-,10.09,5.77%,19490,20.59,-,0.22,0.76,-,-,-562.50%,166.20%,-5.68%,-,-,10.12M,-,3.08%,-0.28%,77.70%,-,-,2.9,53.91K,2.02%,-11.49%,3.28%,-52.34%,-36.74%,-50.78%,6.46%,8.01%,2.00,0.36,2.78%,-,-,-,-,-,-,-,-,-,-,May 21/b,-,0.94,2.91%,4.26%,-24.38%,-53.07%,60.16%,51.9,6.55%,-0.73%
BEN,2020-07-10,"Franklin Resources, Inc.",Financial,Asset Management,USA,10.36B,10.81,21.1,4.09%,4147790,10.77,-,1.82,1.05,1.72,-,-26.30%,5.89%,-9.10%,-4.23%,-7.40%,491.50M,268.23M,0.10%,-2.00%,51.60%,1.21%,11.64%,7.21,4.33M,3.53%,-6.39%,25.52%,-16.27%,-39.42%,-18.78%,3.16%,3.81%,3.40,0.96,5.12%,6.60%,9.80%,10.50%,-,-,0.07,0.13,-,26.70%,17.10%,Apr 30/b,1.29,0.94,-0.60%,5.14%,-8.61%,-41.01%,41.52%,52.38,4.04%,0.05%
BEP,2020-07-10,Brookfield Renewable Partners L.P.,Utilities,Utilities - Renewable,Bermuda,8.74B,-,48.85,-1.99%,266526,143.68,-,2.97,2.17,-,-,-,-,-86.13%,-,-,179.02M,133.09M,-,-,58.84%,-,1.66%,5.81,380.00K,-1.37%,-0.22%,6.54%,1.01%,34.42%,4.76%,2.34%,3.02%,1.80,0.7,4.44%,-,-,-,-,-,-,-,-,-,-,May 06/b,-,1.36,0.65%,0.72%,5.72%,-15.32%,62.35%,49.84,-2.10%,0.12%
BERY,2020-07-10,"Berry Global Group, Inc.",Consumer Cyclical,Packaging & Containers,USA,5.68B,14.24,43.65,1.14%,637745,9.19,0.93,0.53,3.50,5.96,6.25,9.10%,18.95%,42.50%,15.24%,12.40%,132.40M,129.39M,0.10%,0.00%,-,4.39%,4.41%,3.97,1.43M,-3.06%,-2.70%,16.40%,-2.22%,-19.41%,-8.09%,2.41%,3.25%,1.90,0.44,-,2.80%,25.20%,6.80%,1.80,1.20,6.69,6.73,18.60%,10.20%,3.90%,May 01/b,1.35,1.46,0.30%,1.08%,5.49%,-21.01%,74.60%,50.41,1.04%,0.09%
BEST,2020-07-10,BEST Inc.,Industrials,Trucking,China,1.09B,-,4.48,-6.67%,1158077,3.61,-,0.23,2.49,3.67,-,60.60%,358.30%,31.50%,40.00%,62.90%,246.62M,58.69M,19.99%,0.00%,35.40%,-2.42%,17.37%,9.35,1.09M,-1.10%,-14.67%,-17.50%,-28.43%,-15.31%,-19.42%,4.93%,4.47%,2.10,1.06,-,-3.90%,-19.20%,-4.40%,0.80,0.80,0.47,1.47,4.40%,-2.50%,-2.10%,May 27/a,-,0.23,-4.37%,-10.04%,-16.45%,-31.50%,9.27%,41.2,-5.08%,-1.67%
BF-A,2020-07-10,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,USA,10.13B,34.83,59.9,2.13%,51860,-,-,3.01,14.50,-,-,-,-,-,-,-,169.09M,-,77.58%,0.00%,13.64%,-,-,1.61,50.52K,2.31%,-2.32%,0.69%,-5.25%,7.41%,-4.57%,1.74%,2.83%,-,1.03,1.17%,-,-,-,-,-,-,-,-,-,-,-,-,1.66,2.75%,1.07%,-0.10%,-12.11%,45.99%,54.28,1.85%,0.27%
BF-B,2020-07-10,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,USA,30.10B,37.65,64.8,2.45%,597174,34.88,-,8.95,15.69,44.60,105.25,15.90%,13.09%,6.00%,-0.60%,1.40%,478.13M,345.12M,0.40%,0.00%,52.20%,0.24%,2.45%,8.19,1.03M,0.57%,-5.25%,3.04%,-3.83%,14.93%,-4.14%,1.90%,2.78%,3.20,0.58,1.08%,14.90%,43.60%,19.90%,3.70,1.80,1.15,1.32,63.20%,32.40%,24.60%,Jun 09/b,0.76,1.82,0.23%,-0.65%,0.78%,-11.05%,45.03%,49.51,1.73%,0.71%
BFAM,2020-07-10,Bright Horizons Family Solutions Inc.,Consumer Cyclical,Personal Services,USA,6.83B,38.41,110.12,2.72%,427820,33.22,8.44,3.30,6.81,138.75,37.36,14.30%,433.82%,23.50%,4.55%,8.80%,60.32M,59.52M,1.20%,-3.06%,96.90%,2.08%,2.13%,1.91,665.75K,-4.10%,-14.30%,-5.91%,-31.49%,-28.02%,-26.73%,4.21%,4.29%,2.20,0.64,-,5.20%,18.40%,11.20%,0.60,0.60,1.09,1.11,24.40%,12.00%,8.20%,Apr 30/a,0.79,5.43,-5.47%,-4.89%,-19.49%,-37.78%,71.45%,44.08,2.73%,-0.01%
BFIN,2020-07-10,BankFinancial Corporation,Financial,Banks - Regional,USA,114.39M,11.50,7.9,6.61%,16362,15.19,1.44,1.80,0.69,0.64,7.84,-32.50%,46.48%,-17.90%,8.00%,5.80%,15.21M,13.37M,0.20%,34.95%,66.70%,-2.38%,0.75%,2.83,35.42K,-3.66%,-9.51%,-12.12%,-38.76%,-42.75%,-39.60%,5.70%,5.75%,3.00,0.46,5.06%,0.70%,6.10%,25.30%,-,-,0.00,0.00,-,74.00%,16.60%,Apr 21/b,0.54,0.52,-0.36%,-2.24%,-26.44%,-44.70%,17.38%,49.89,5.19%,1.35%
BFK,2020-07-10,BlackRock Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,634.36M,-,14.15,0.93%,106603,-,-,14.12,1.10,-,-,-,-,-,-,-,44.83M,-,-,-,11.09%,-,-,0.79,88.04K,5.99%,6.47%,8.43%,-1.67%,1.43%,-0.14%,1.67%,1.00%,-,1.21,4.81%,-,-,-,-,-,-,-,-,-,-,-,-,0.16,5.65%,9.65%,4.23%,-6.72%,52.97%,79.43,0.21%,0.71%
BFO,2020-07-10,BlackRock Florida Municipal 2020 Term Trust,Financial,Closed-End Fund - Debt,USA,78.49M,57.63,14.75,-0.05%,6280,-,-,42.27,1.01,-,-,-,-,-,-,-,5.32M,-,-,-,18.27%,-,-,0.51,10.55K,-0.18%,0.64%,2.10%,2.17%,2.74%,1.96%,0.18%,0.16%,-,0.6,0.20%,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.11%,0.71%,1.60%,-6.15%,4.93%,63.98,0.02%,-0.07%
