Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
BXMX,2020-06-11,Nuveen S&P 500 Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,1.16B,27.55,11.13,-3.39%,588194,-,-,39.33,0.84,-,-,-,-,-,-,-,104.09M,-,-,-,21.64%,-,-,0.03,478.75K,-3.05%,2.58%,18.53%,-18.76%,-15.68%,-19.05%,1.48%,1.33%,-,1.23,7.73%,-,-,-,-,-,-,-,-,-,-,-,-,0.18,-0.10%,2.71%,-10.76%,-20.22%,43.24%,48.95,-1.85%,-1.56%
BXP,2020-06-11,"Boston Properties, Inc.",Real Estate,REIT - Office,USA,13.67B,15.77,92.59,-7.55%,2161656,37.24,2.25,4.58,2.45,20.70,42.50,-10.80%,-42.36%,3.20%,7.00%,4.30%,155.01M,147.68M,0.20%,-29.58%,99.20%,0.56%,2.13%,1.75,1.80M,-4.54%,17.54%,-17.25%,-33.68%,-31.04%,-32.84%,4.20%,4.62%,2.20,1.2,4.23%,4.30%,16.30%,5.70%,-,-,2.10,2.10,63.20%,34.70%,30.50%,Apr 28/a,1.06,4.93,5.43%,2.66%,-23.70%,-37.37%,29.37%,49.54,-1.18%,-6.44%
BXRX,2020-06-11,"Baudax Bio, Inc.",Healthcare,Biotechnology,USA,60.44M,-,3.65,-9.88%,969671,-,-,-,-,1.58,-,57.10%,54.20%,-,-,-,10.00M,12.68M,4.00%,7.55%,58.20%,115.33%,15.57%,2.09,945.76K,-1.88%,4.29%,-17.79%,-42.88%,-,-47.25%,9.06%,10.22%,1.70,1.03,-,-135.30%,233.80%,-,2.20,2.20,-,-,-,-,-,-,-,0.38,-10.37%,11.86%,-32.44%,-64.00%,68.98%,47.83,-5.68%,-4.44%
BXS,2020-06-11,BancorpSouth Bank,Financial,Banks - Regional,USA,2.05B,10.67,21.26,-11.31%,610105,12.45,2.13,2.57,0.88,6.15,-,26.30%,12.96%,16.40%,5.00%,7.80%,104.74M,83.66M,21.77%,0.00%,63.40%,-3.29%,3.87%,4.67,693.18K,-9.18%,11.43%,11.31%,-32.55%,-24.93%,-32.31%,5.36%,5.18%,2.60,0.88,3.48%,1.10%,9.00%,23.30%,-,-,0.12,0.12,-,79.10%,27.10%,Apr 20/a,1.47,1.38,-2.80%,1.64%,-20.68%,-35.52%,23.53%,46.34,-6.55%,-5.09%
BY,2020-06-11,"Byline Bancorp, Inc.",Financial,Banks - Regional,USA,424.94M,9.84,11.96,-9.80%,78197,13.59,0.98,1.59,0.60,2.50,12.18,30.00%,5.26%,103.20%,10.00%,24.20%,37.94M,23.29M,0.60%,1.15%,38.40%,1.37%,1.65%,2.9,132.80K,-8.49%,19.72%,4.73%,-34.36%,-35.94%,-38.89%,5.44%,5.91%,2.20,0.59,1.00%,0.80%,6.40%,22.60%,-,-,0.05,0.05,-,72.80%,17.50%,Apr 30/a,-,0.85,-0.05%,7.49%,-25.53%,-42.31%,47.11%,49.19,-3.63%,-6.41%
BYD,2020-06-11,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,USA,2.16B,-,20.4,-9.49%,3097856,62.20,-,0.68,2.09,2.60,10.19,38.80%,107.30%,34.80%,2.80%,9.20%,113.71M,80.19M,2.10%,-6.06%,67.90%,-6.08%,8.11%,2.17,3.00M,-12.93%,22.16%,40.30%,-30.02%,-21.63%,-31.86%,7.87%,7.53%,2.20,1.03,-,-0.50%,-2.90%,7.80%,1.90,1.90,3.93,3.95,47.20%,5.70%,-1.10%,Apr 28/a,2.36,1.69,-1.44%,17.62%,-16.15%,-43.68%,216.77%,50.22,0.10%,-9.58%
BYM,2020-06-11,BlackRock Municipal Income Quality Trust,Financial,Closed-End Fund - Debt,USA,358.86M,8.24,13.59,-1.52%,42318,-,-,13.77,0.86,-,-,-,-,-,-,-,26.41M,-,-,-,30.83%,-,-,0.35,73.67K,-1.38%,1.42%,6.76%,-3.48%,0.07%,-3.27%,0.82%,1.09%,-,0.57,4.27%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,1.20%,2.27%,-1.77%,-7.80%,30.55%,52.15,-1.74%,0.22%
BYND,2020-06-11,"Beyond Meat, Inc.",Consumer Defensive,Packaged Foods,USA,9.13B,-,143.51,-8.10%,9455296,242.01,-,25.72,22.56,37.04,-,42.60%,352.67%,-,-,-,61.68M,54.12M,4.80%,-24.14%,29.10%,-3.32%,11.98%,0.76,8.54M,5.18%,4.81%,93.93%,92.24%,1.08%,89.83%,9.93%,7.52%,2.80,1.11,-,-0.90%,-1.10%,-0.10%,5.80,4.10,0.04,0.08,35.70%,1.90%,-1.10%,May 05/a,-,11.66,4.69%,31.84%,35.36%,-40.13%,197.86%,57.49,-2.63%,-5.62%
BYSI,2020-06-11,BeyondSpring Inc.,Healthcare,Biotechnology,USA,438.49M,-,16.38,-4.88%,40250,-,-,-,14.62,-,-,36.20%,-33.20%,-48.10%,-,-,27.13M,8.80M,68.43%,0.00%,7.00%,-1.21%,6.32%,11.93,46.66K,-5.26%,-3.99%,58.11%,8.69%,-19.47%,5.68%,5.32%,6.31%,1.70,0.86,-,-164.60%,-774.40%,-,4.10,4.10,0.05,0.05,-,-,-,Apr 30/b,-,1.14,-4.40%,9.44%,5.97%,-33.95%,74.63%,48.95,-3.65%,-1.28%
BZH,2020-06-11,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction,USA,264.58M,10.09,9.19,-15.06%,469926,9.88,2.52,0.12,0.50,0.90,1.95,-223.40%,32.86%,-34.30%,4.00%,7.40%,29.87M,28.66M,0.90%,-58.47%,84.40%,0.42%,5.69%,1.95,833.77K,-11.63%,30.54%,17.37%,-41.91%,-4.77%,-34.96%,7.06%,7.74%,3.00,0.56,-,1.30%,5.10%,-4.50%,-,-,2.61,2.61,15.20%,1.90%,1.30%,Apr 30/a,2.39,0.73,-3.51%,23.93%,-24.65%,-46.66%,109.52%,50.4,-6.22%,-9.43%
BZUN,2020-06-11,Baozun Inc.,Consumer Cyclical,Internet Retail,China,1.94B,54.47,32.03,-5.49%,963919,18.02,11.26,1.84,5.15,8.31,-,4.50%,38.29%,25.70%,4.84%,35.70%,58.59M,57.96M,1.08%,0.00%,83.60%,1.38%,22.17%,9.95,1.29M,-3.61%,12.11%,13.99%,-9.52%,-26.52%,-3.29%,4.35%,5.82%,1.90,0.75,-,3.80%,10.10%,6.00%,3.20,2.70,0.73,0.88,62.00%,4.50%,3.30%,Jun 02/b,2.08,1.92,7.87%,8.08%,-9.54%,-43.28%,44.34%,54.13,-1.08%,-4.46%
C,2020-06-11,Citigroup Inc.,Financial,Banks - Diversified,USA,101.52B,6.60,48.39,-13.37%,61076793,7.83,-,1.36,0.58,0.11,-,20.90%,109.46%,29.50%,-10.58%,4.40%,2.10B,2.07B,0.10%,0.00%,80.60%,-2.20%,1.51%,0.96,32.89M,-13.05%,14.26%,11.86%,-36.14%,-27.57%,-39.43%,6.20%,4.89%,1.90,1.86,4.22%,-,-,8.30%,-,-,1.43,1.43,-,-,-,Apr 15/b,1.83,3.23,-2.39%,4.98%,-24.61%,-41.78%,51.22%,47.25,-6.35%,-7.50%
CAAP,2020-06-11,Corporacion America Airports S.A.,Industrials,Airports & Air Services,Luxembourg,435.27M,49.47,2.82,-9.90%,253774,2.81,1.75,0.28,0.58,-,-,26.80%,62.20%,-,28.30%,-,154.35M,28.57M,82.15%,0.00%,7.90%,-16.15%,1.93%,1.36,406.58K,-13.50%,18.49%,3.68%,-40.63%,-64.08%,-53.00%,8.77%,9.58%,2.00,0.62,-,-,-,6.00%,-,-,-,-,27.00%,-,-,May 21/a,-,0.27,6.54%,21.50%,-30.01%,-66.75%,75.16%,53.89,-6.00%,-4.15%
CAAS,2020-06-11,"China Automotive Systems, Inc.",Consumer Cyclical,Auto Parts,China,66.68M,6.84,2.16,-4.00%,50943,6.75,0.68,0.15,0.23,0.81,-,321.50%,1166.70%,-22.80%,10.00%,-1.60%,31.33M,11.43M,62.87%,0.00%,3.20%,2.70%,0.12%,0.52,26.75K,0.00%,23.43%,35.00%,-43.46%,-1.14%,-31.43%,7.83%,9.29%,-,1.9,-,1.50%,3.40%,1.30%,1.50,1.20,0.02,0.44,14.70%,1.40%,2.30%,May 14/b,1.57,0.17,5.50%,14.45%,-5.90%,-48.08%,51.58%,57.13,0.93%,-4.89%
CABA,2020-06-11,"Cabaletta Bio, Inc.",Healthcare,Biotechnology,USA,162.64M,-,7.05,-17.64%,109788,-,-,-,1.21,1.24,-,-71.30%,-30.50%,-,-,-,22.68M,20.60M,3.30%,0.00%,66.70%,-1.49%,0.48%,1.01,97.34K,-13.28%,2.03%,-20.88%,-14.13%,-,-49.53%,9.47%,7.45%,2.00,1.13,-,-19.50%,-37.70%,-,41.20,41.20,0.00,0.00,-,-,-,-,-,0.63,-10.37%,-4.56%,-37.01%,-64.09%,27.95%,40.61,-16.17%,-1.75%
CABO,2020-06-11,"Cable One, Inc.",Communication Services,Telecom Services,USA,10.44B,47.09,1714.29,-4.89%,43761,39.54,2.80,8.62,12.05,43.16,54.04,8.20%,5.01%,4.30%,16.80%,7.50%,5.70M,5.41M,1.00%,-14.20%,80.50%,1.09%,2.34%,2.28,55.40K,-2.81%,-9.43%,31.87%,12.33%,47.41%,15.17%,3.23%,4.14%,3.00,0.79,0.52%,7.20%,26.20%,9.90%,1.70,1.70,2.23,2.27,67.00%,27.70%,17.30%,May 11/a,0.43,73.95,-6.45%,-4.45%,10.77%,-16.15%,66.21%,40.55,-2.37%,-2.59%
CAC,2020-06-11,Camden National Corporation,Financial,Banks - Regional,USA,491.30M,8.86,32.53,-8.60%,64719,12.28,-,2.95,1.00,7.09,-,9.10%,-17.87%,11.10%,-,13.80%,15.10M,14.58M,2.70%,2.93%,68.80%,-0.59%,2.89%,6.23,67.53K,-6.44%,15.64%,5.38%,-26.30%,-24.73%,-29.37%,4.67%,5.45%,3.00,0.96,4.06%,1.30%,11.80%,20.70%,-,-,0.12,0.12,-,74.20%,33.80%,Apr 28/b,0.96,2.01,-0.71%,4.50%,-19.06%,-32.90%,26.40%,48.66,-2.95%,-5.82%
CACC,2020-06-11,Credit Acceptance Corporation,Financial,Credit Services,USA,6.88B,19.74,420.77,-5.54%,279644,20.45,0.99,4.52,3.89,267.85,8.74,17.70%,76.64%,23.70%,20.03%,15.50%,18.19M,12.23M,13.50%,-23.03%,71.40%,9.78%,24.59%,8.77,342.67K,-6.07%,34.56%,14.21%,-2.51%,-13.81%,-4.87%,5.69%,6.25%,3.90,0.82,-,5.70%,18.30%,12.40%,-,-,2.46,2.46,-,48.50%,26.80%,May 27/a,1.30,26.04,9.94%,29.66%,4.09%,-15.78%,111.44%,58.29,-1.60%,-4.01%
CACI,2020-06-11,CACI International Inc,Technology,Information Technology Services,USA,6.17B,21.89,238.66,-5.75%,124100,17.09,1.57,1.10,2.33,79.94,15.92,33.50%,12.85%,14.20%,13.92%,6.90%,25.08M,24.66M,0.80%,-3.91%,90.10%,0.30%,1.07%,1.37,192.45K,-8.84%,0.37%,22.71%,0.96%,17.12%,-4.53%,3.34%,3.00%,1.90,0.64,-,5.10%,11.30%,7.80%,1.40,1.30,0.57,0.59,34.90%,7.20%,5.00%,Apr 29/a,1.26,8.07,-3.43%,-0.70%,0.16%,-17.30%,52.84%,41.6,-3.33%,-2.50%
CADE,2020-06-11,Cadence Bancorporation,Financial,Banks - Regional,USA,1.02B,-,8.09,-12.07%,1825378,6.83,-,1.23,0.48,1.36,-,-20.70%,20.92%,25.60%,-,24.50%,126.63M,121.65M,1.80%,10.03%,90.70%,-4.87%,6.07%,3.19,2.32M,-11.58%,38.29%,1.38%,-51.50%,-58.87%,-55.38%,7.86%,8.06%,2.70,0.79,2.47%,-,-,17.60%,-,-,0.13,0.13,-,-,-,Apr 29/b,-,0.76,1.62%,21.17%,-39.45%,-61.86%,74.73%,50.78,-2.65%,-9.67%
CAE,2020-06-11,CAE Inc.,Industrials,Aerospace & Defense,Canada,4.79B,20.88,18.0,-10.13%,820342,26.87,2.65,1.78,2.60,6.83,42.91,-5.50%,105.52%,9.00%,7.87%,10.00%,266.06M,263.41M,1.10%,0.00%,73.30%,-0.43%,0.52%,1.7,814.09K,0.39%,22.12%,-2.07%,-30.10%,-29.52%,-31.97%,6.45%,6.74%,2.40,1.01,-,4.10%,13.20%,8.00%,1.40,1.10,1.25,1.33,29.90%,14.80%,8.60%,May 22/b,1.57,1.22,11.97%,19.73%,-21.52%,-42.97%,83.67%,57.18,-4.15%,-6.24%
CAF,2020-06-11,"Morgan Stanley China A Share Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,410.06M,-,18.74,-3.50%,98473,-,-,-,-,-,-,-,-,-,-,-,21.88M,-,-,-,54.15%,-,-,0.21,130.19K,0.21%,-0.56%,7.58%,-9.05%,-4.62%,-13.72%,1.87%,1.64%,-,0.76,0.91%,-,-,-,-,-,-,-,-,-,-,-,-,0.37,1.17%,1.02%,-6.03%,-16.64%,18.83%,51.01,-1.06%,-2.47%
CAG,2020-06-11,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,USA,15.51B,20.27,31.82,-4.16%,3628276,14.00,2.34,1.49,1.99,154.32,32.30,10.90%,4.17%,-8.30%,8.68%,-4.20%,487.40M,485.65M,0.10%,-81.91%,85.60%,-3.16%,2.09%,2.23,4.55M,-4.47%,-6.71%,31.81%,8.90%,7.68%,-7.07%,3.27%,2.73%,2.40,0.8,2.67%,3.40%,10.10%,5.50%,0.90,0.30,1.17,1.29,27.70%,13.80%,7.40%,Jun 30/b,0.83,0.9,-5.36%,-4.05%,4.58%,-10.59%,39.38%,35.93,-3.63%,-0.54%
CAH,2020-06-11,"Cardinal Health, Inc.",Healthcare,Medical Distribution,USA,15.33B,-,52.49,-5.37%,1875762,9.49,-,0.10,12.74,6.58,11.96,308.40%,4.42%,6.10%,4.73%,9.80%,292.00M,291.52M,0.20%,0.00%,88.10%,-3.51%,1.37%,1.43,2.79M,-7.08%,4.77%,23.83%,-2.47%,18.70%,3.78%,3.93%,3.47%,2.80,0.67,3.70%,-10.20%,-176.40%,11.70%,1.00,0.50,5.61,6.04,4.50%,-2.60%,-2.70%,May 11/b,1.00,2.11,-2.44%,2.69%,3.04%,-13.51%,34.41%,46.19,-2.98%,-2.47%
CAI,2020-06-11,"CAI International, Inc.",Industrials,Rental & Leasing Services,USA,319.72M,12.25,18.34,-9.61%,97650,8.59,1.53,0.76,0.55,2.94,1.24,-37.20%,10.56%,-3.70%,8.00%,12.80%,17.43M,16.30M,0.90%,-28.21%,89.10%,-2.64%,2.13%,2.98,116.62K,-7.98%,13.28%,20.34%,-26.79%,-22.62%,-36.71%,6.76%,5.96%,1.70,0.84,-,0.10%,0.40%,4.90%,1.10,1.10,3.22,3.59,74.60%,27.70%,0.50%,May 05/a,1.91,1.4,-1.62%,11.19%,-16.77%,-37.98%,81.05%,49.04,-5.22%,-4.63%
CAJ,2020-06-11,Canon Inc.,Technology,Computer Hardware,Japan,26.49B,20.52,20.42,-5.64%,991586,14.82,20.52,0.82,0.94,6.54,-,-50.10%,32.25%,-12.60%,1.00%,-0.70%,1.06B,1.30B,-,-,1.30%,1.73%,0.16%,3.66,580.19K,-2.62%,0.05%,1.44%,-27.36%,-29.37%,-25.34%,1.68%,1.61%,-,1.71,7.35%,2.40%,4.40%,3.80%,1.70,1.10,0.14,0.22,45.00%,4.80%,3.30%,-,0.55,0.51,-1.65%,-1.30%,-18.22%,-32.20%,6.74%,45.3,-2.90%,-2.82%
CAKE,2020-06-11,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,USA,938.39M,10.17,22.2,-11.06%,5730359,20.26,-,0.38,1.70,16.07,9.91,33.40%,164.50%,7.80%,-,4.70%,43.69M,42.23M,0.30%,1.68%,94.30%,-11.80%,29.23%,2.94,4.20M,-15.33%,14.79%,3.35%,-46.51%,-51.04%,-42.87%,8.21%,7.82%,2.80,1.36,-,4.00%,17.30%,10.50%,0.40,0.30,0.51,0.51,77.30%,4.70%,3.80%,May 05/a,1.43,2.15,-0.23%,9.08%,-34.10%,-52.01%,52.89%,49.04,-1.33%,-9.86%
CAL,2020-06-11,"Caleres, Inc.",Consumer Cyclical,Footwear & Accessories,USA,293.09M,4.85,7.47,-15.50%,1167181,4.26,0.32,0.10,0.45,6.48,2.29,783.00%,1072.20%,-4.20%,15.00%,2.60%,39.24M,38.58M,3.30%,0.44%,95.40%,-4.78%,9.26%,2.74,1.30M,-21.29%,9.69%,-5.08%,-67.54%,-61.65%,-68.55%,11.38%,10.79%,2.40,0.9,3.75%,2.80%,10.90%,7.80%,1.00,0.30,0.31,0.73,40.50%,3.90%,2.40%,Jun 04/a,2.14,0.99,-3.76%,12.70%,-53.34%,-69.96%,139.42%,47.51,-6.04%,-10.07%
CALA,2020-06-11,"Calithera Biosciences, Inc.",Healthcare,Biotechnology,USA,344.12M,-,4.96,-7.98%,748254,-,-,-,2.51,2.55,-,-27.30%,8.60%,16.50%,-,-,64.56M,68.07M,0.10%,-97.07%,74.90%,4.88%,2.41%,1.75,935.61K,-5.16%,-22.86%,38.94%,10.47%,-6.77%,-13.13%,5.81%,6.60%,1.30,0.8,-,-57.40%,-68.40%,-,8.80,8.80,0.00,0.00,-,-,-,May 07/a,2.20,0.4,-16.19%,-18.41%,-1.39%,-39.36%,102.45%,32.04,-5.16%,-2.97%
CALM,2020-06-11,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,USA,1.98B,-,41.96,-1.62%,345547,19.54,-,1.68,2.15,13.31,-,-34.80%,202.39%,-13.20%,-10.00%,-1.10%,48.47M,30.31M,0.60%,-0.34%,69.20%,-6.91%,6.27%,3.77,504.72K,-4.09%,-2.97%,35.57%,-2.58%,3.07%,-1.85%,4.25%,3.54%,2.80,0.68,2.05%,-5.50%,-6.50%,3.00%,5.00,2.80,0.00,0.00,6.30%,-8.90%,-5.20%,Mar 30/b,-0.16,1.54,-4.65%,-1.55%,2.60%,-10.05%,36.50%,43.45,0.07%,-1.69%
CALX,2020-06-11,"Calix, Inc.",Technology,Software - Application,USA,720.03M,-,12.61,-9.86%,545954,24.58,-,1.65,4.72,15.59,-,12.30%,118.30%,4.70%,20.00%,1.10%,56.54M,47.78M,3.30%,-28.57%,72.40%,6.71%,1.57%,1.37,548.78K,-11.26%,7.23%,89.34%,64.62%,105.37%,57.62%,5.51%,5.06%,1.70,0.99,-,-4.70%,-9.90%,-8.80%,1.20,1.00,0.00,0.23,44.70%,-2.90%,-3.40%,Apr 28/a,1.48,0.72,-3.95%,17.35%,49.80%,-15.76%,125.29%,50.24,-7.28%,-2.79%
CAMP,2020-06-11,CalAmp Corp.,Technology,Communication Equipment,USA,230.27M,-,6.88,-18.39%,344875,17.07,-,0.63,1.69,2.14,-,-551.80%,571.67%,-48.50%,12.00%,7.90%,33.91M,32.93M,2.20%,1.03%,78.30%,-0.73%,6.57%,4.33,499.53K,-17.65%,5.60%,34.11%,-34.60%,-32.88%,-28.18%,7.10%,7.41%,2.10,0.69,-,-13.40%,-44.00%,-18.10%,2.00,1.70,1.28,1.52,39.10%,-11.60%,-21.70%,May 05/a,2.42,0.56,-7.28%,8.09%,-23.06%,-44.17%,85.95%,45.41,-14.53%,-4.51%
CAMT,2020-06-11,Camtek Ltd.,Technology,Semiconductor Equipment & Materials,Israel,461.26M,26.29,11.99,-6.25%,196341,16.20,1.75,3.54,3.31,5.09,-,6.30%,25.42%,37.70%,15.00%,8.70%,38.67M,20.21M,62.70%,0.00%,30.30%,2.33%,1.03%,1.47,140.81K,-9.30%,3.90%,49.50%,14.41%,47.66%,10.71%,3.19%,3.72%,2.00,1.39,5.67%,11.00%,13.90%,14.70%,4.10,3.50,0.00,0.00,47.00%,14.00%,14.40%,May 11/b,1.75,0.54,-5.89%,8.82%,13.69%,-15.80%,91.38%,45.19,-1.64%,-4.69%
CAN,2020-06-11,Canaan Inc.,Technology,Computer Hardware,China,336.91M,-,2.12,-12.40%,2408273,-,-,1.66,3.59,5.47,-,-945.00%,-,-,-,-,158.15M,43.05M,-,-,3.20%,174.38%,5.46%,2.16,1.09M,-1.40%,-63.00%,-39.60%,-67.73%,-,-65.25%,11.98%,16.47%,-,2.21,-,-80.40%,-130.70%,-128.60%,3.20,2.40,0.00,0.29,-35.60%,-74.00%,-69.70%,May 22/b,-,0.47,-36.80%,-46.09%,-56.89%,-83.69%,6.00%,31.79,-1.40%,-11.16%
CANG,2020-06-11,Cango Inc.,Communication Services,Internet Content & Information,China,698.72M,13.25,4.73,-1.46%,15706,10.02,1.21,3.72,0.47,1.43,-,19.60%,61.09%,-,10.95%,-,76.67M,9.54M,-,-,32.60%,8.17%,0.00%,0.01,20.48K,3.96%,-7.44%,-22.84%,-34.49%,-19.28%,-48.31%,12.67%,7.26%,3.00,0.77,5.29%,3.30%,5.10%,3.00%,1.90,1.90,0.09,0.55,62.60%,12.90%,20.70%,May 27/a,-,0.34,-3.56%,-6.98%,-25.02%,-51.83%,12.62%,41.91,2.16%,-3.54%
CAPL,2020-06-11,CrossAmerica Partners LP,Energy,Oil & Gas Refining & Marketing,USA,562.48M,5.60,14.02,-10.13%,46737,28.04,2.80,0.27,3.84,63.20,10.01,375.80%,-75.25%,29.10%,2.00%,-4.20%,36.00M,21.85M,0.20%,20.76%,43.00%,2.24%,0.35%,0.86,88.02K,-16.15%,2.41%,11.71%,-21.28%,-11.27%,-22.33%,7.08%,7.02%,2.70,0.53,14.98%,9.60%,88.20%,7.20%,0.60,0.60,4.01,4.03,7.40%,5.50%,4.30%,May 06/a,2.26,1.15,-7.30%,10.00%,-12.65%,-29.16%,105.87%,45.78,-6.53%,-3.85%
CAPR,2020-06-11,"Capricor Therapeutics, Inc.",Healthcare,Biotechnology,USA,64.85M,-,4.37,-12.77%,1458021,-,-,64.85,3.14,4.91,-,60.10%,33.90%,17.30%,-,-26.80%,6.88M,13.78M,0.60%,0.00%,3.50%,6.78%,6.51%,0.15,6.15M,-1.80%,-44.68%,320.19%,209.93%,16.53%,241.41%,10.11%,11.66%,2.00,0.24,-,-71.00%,-128.90%,-75.80%,10.40,10.40,0.35,0.35,-,-,-,Mar 18/a,6.85,0.67,-14.39%,4.79%,76.52%,-60.56%,396.59%,46.6,-4.79%,-8.38%
CAR,2020-06-11,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,USA,1.68B,7.56,23.1,-14.73%,9065113,19.41,-,0.19,5.76,2.48,0.74,93.70%,115.00%,12.40%,-,1.60%,72.90M,68.31M,1.20%,102.63%,-,-1.49%,32.91%,3.0,7.49M,-18.93%,88.42%,48.74%,-28.13%,-24.71%,-28.35%,14.20%,14.27%,2.50,1.21,-,1.00%,51.70%,4.90%,0.90,0.90,52.72,53.12,48.00%,6.70%,2.60%,May 04/a,2.34,3.08,10.64%,39.32%,-12.33%,-56.40%,263.78%,53.3,4.90%,-18.72%
CARA,2020-06-11,"Cara Therapeutics, Inc.",Healthcare,Biotechnology,USA,711.97M,-,14.97,-9.00%,708099,-,-,30.17,4.36,5.92,-,-20.90%,5.70%,-24.10%,-,44.30%,46.73M,42.51M,2.40%,-5.03%,70.30%,3.24%,8.79%,6.82,548.04K,-4.16%,-1.06%,35.60%,-11.26%,-23.74%,-7.08%,6.18%,5.22%,1.70,1.29,-,-53.80%,-68.80%,-59.40%,4.10,4.10,0.00,0.00,-,-,-,May 11/a,1.93,0.86,-4.93%,-0.23%,-13.94%,-45.66%,68.58%,45.18,-6.85%,-2.31%
CARE,2020-06-11,Carter Bank & Trust,Financial,Banks - Regional,USA,171.95M,7.53,7.61,-9.03%,134797,21.13,-,1.08,0.42,1.56,5.39,462.30%,-23.40%,-14.50%,-,0.60%,26.33M,22.48M,4.20%,-,34.00%,-1.73%,0.96%,2.08,103.55K,-6.69%,1.40%,-32.43%,-64.44%,-61.70%,-67.71%,11.74%,9.39%,2.70,1.3,-,0.70%,5.80%,21.70%,-,-,0.00,0.00,-,68.30%,16.60%,-,1.10,0.88,-3.00%,-6.68%,-53.10%,-68.41%,18.09%,46.2,-3.24%,-5.98%
CARG,2020-06-11,"CarGurus, Inc.",Communication Services,Internet Content & Information,USA,2.80B,66.67,24.8,-8.32%,1358731,38.93,2.06,4.59,10.04,17.99,41.40,-35.40%,49.18%,-,32.35%,-,112.36M,75.93M,3.20%,-33.14%,96.00%,-4.34%,9.55%,3.53,2.05M,-9.75%,7.45%,35.74%,-32.97%,-29.80%,-29.51%,5.50%,4.93%,2.10,0.66,-,11.20%,17.00%,14.70%,3.60,3.60,0.00,0.00,93.40%,6.40%,6.90%,May 07/a,-,1.42,-2.66%,10.33%,-16.81%,-39.38%,74.04%,48.79,-4.47%,-4.03%
CARR,2020-06-11,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,18.24B,-,21.06,-5.14%,6814598,13.07,-,1.00,6.77,23.75,-,-22.60%,20.13%,-,-8.60%,-,866.22M,866.12M,-,-,0.80%,-,1.50%,1.0,13.04M,-7.14%,18.31%,-,-,-,75.50%,5.24%,5.60%,2.50,0.52,-,-,-,14.00%,1.30,1.00,4.09,4.17,-,-,-,May 08/b,-,1.25,4.45%,20.38%,24.38%,-13.69%,83.13%,56.32,4.46%,-9.19%
CARS,2020-06-11,Cars.com Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,404.31M,-,6.04,-13.71%,2009563,5.94,-,0.67,1.16,2.16,5.91,-100.60%,10300.00%,-,15.00%,4.10%,66.94M,66.31M,2.60%,1.93%,-,-1.65%,15.60%,4.68,2.21M,-15.41%,14.39%,4.68%,-52.44%,-71.02%,-50.57%,7.66%,8.50%,2.60,0.91,-,-62.20%,-116.60%,-23.30%,3.00,3.00,2.19,2.28,73.40%,-,-,May 06/b,-,0.69,-5.08%,14.04%,-34.38%,-72.85%,85.85%,48.0,-6.65%,-7.57%
CASA,2020-06-11,"Casa Systems, Inc.",Technology,Communication Equipment,USA,340.12M,-,4.26,-9.55%,262129,18.77,-,1.03,9.26,2.52,-,-172.30%,482.05%,-31.80%,-,6.00%,83.99M,27.25M,17.90%,0.00%,71.10%,1.65%,9.23%,5.73,439.42K,-9.94%,4.16%,120.73%,15.45%,-25.00%,4.16%,5.10%,6.07%,3.10,0.6,-,-7.20%,-60.40%,-9.90%,4.00,2.90,7.31,7.52,54.70%,0.40%,-9.60%,Apr 30/a,-,0.31,-2.49%,1.26%,-6.09%,-46.95%,130.27%,48.18,-5.54%,-4.25%
CASH,2020-06-11,"Meta Financial Group, Inc.",Financial,Banks - Regional,USA,578.49M,5.31,17.53,-9.73%,371842,9.01,-,1.81,0.79,4.17,1.86,46.40%,-21.26%,24.20%,-,46.30%,35.95M,31.53M,1.40%,-26.14%,81.10%,-4.55%,3.60%,2.59,438.59K,-12.79%,19.99%,-21.53%,-49.66%,-36.69%,-51.99%,5.82%,6.15%,2.00,0.85,1.14%,2.00%,14.90%,22.40%,-,-,0.26,0.26,-,71.00%,38.50%,Apr 22/a,1.22,1.34,-3.08%,-0.09%,-40.48%,-56.17%,33.92%,46.0,-2.77%,-7.16%
