Ticker,Date,No.,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
BGSF,2020-03-31,709,"BG Staffing, Inc.",Services,Staffing & Outsourcing Services,USA,92.83M,5.83,7.48,-13.43%,111292
BGT,2020-03-31,710,BlackRock Floating Rate Income Trust,Financial,Closed-End Fund - Debt,USA,225.81M,25.22,9.81,3.15%,342128
BGX,2020-03-31,711,Blackstone / GSO Long-Short Credit Income Fund,Financial,Closed-End Fund - Debt,USA,133.94M,-,10.54,4.05%,57614
BGY,2020-03-31,712,BlackRock Enhanced International Dividend Trust,Financial,Closed-End Fund - Foreign,USA,475.56M,4.16,4.5,-1.32%,432755
BH,2020-03-31,713,Biglari Holdings Inc.,Services,Restaurants,USA,172.70M,2.35,51.4,3.32%,18836
BH-A,2020-03-31,714,Biglari Holdings Inc.,Services,Restaurants,USA,61.44M,2.26,297.0,-1.00%,235
BHAT,2020-03-31,715,Fujian Blue Hat Interactive Entertainment Technology Ltd.,Technology,Multimedia & Graphics Software,China,28.46M,2.90,0.81,13.92%,61236
BHB,2020-03-31,716,Bar Harbor Bankshares,Financial,Regional - Northeast Banks,USA,264.04M,11.91,17.28,-2.32%,91473
BHC,2020-03-31,717,Bausch Health Companies Inc.,Healthcare,Drug Delivery,Canada,5.77B,-,15.5,1.64%,4218849
BHE,2020-03-31,718,"Benchmark Electronics, Inc.",Technology,Printed Circuit Boards,USA,802.80M,34.23,19.99,-2.96%,318020
BHF,2020-03-31,719,"Brighthouse Financial, Inc.",Financial,Life Insurance,USA,2.67B,-,24.17,-5.29%,2065553
BHFAL,2020-03-31,720,"Brighthouse Financial, Inc.",Financial,Exchange Traded Fund,USA,-,-,24.27,0.37%,49140
BHFAP,2020-03-31,721,"Brighthouse Financial, Inc.",Financial,Life Insurance,USA,2.89B,-,24.33,5.28%,62736
BHK,2020-03-31,722,BlackRock Core Bond Trust,Financial,Closed-End Fund - Debt,USA,713.56M,-,13.23,-3.22%,270414
BHLB,2020-03-31,723,"Berkshire Hills Bancorp, Inc.",Financial,Savings & Loans,USA,756.82M,7.30,14.86,4.80%,456375
BHP,2020-03-31,724,BHP Group,Basic Materials,Industrial Metals & Minerals,Australia,88.50B,9.84,36.69,-0.97%,4857335
BHR,2020-03-31,725,"Braemar Hotels & Resorts, Inc.",Financial,REIT - Hotel/Motel,USA,65.31M,-,1.7,0.00%,420353
BHTG,2020-03-31,726,"BioHiTech Global, Inc.",Industrial Goods,Industrial Equipment & Components,USA,23.86M,-,1.26,-4.55%,12675
BHV,2020-03-31,727,BlackRock Virginia Municipal Bond Trust,Financial,Asset Management,USA,23.79M,11.20,14.81,-0.11%,1309
BHVN,2020-03-31,728,Biohaven Pharmaceutical Holding Company Ltd.,Healthcare,Biotechnology,USA,2.01B,-,34.03,2.16%,1288506
BIB,2020-03-31,729,ProShares Ultra Nasdaq Biotechnology,Financial,Exchange Traded Fund,USA,-,-,46.28,-2.09%,184938
BIBL,2020-03-31,730,Inspire 100 ETF,Financial,Exchange Traded Fund,USA,-,-,24.86,-1.14%,35193
BICK,2020-03-31,731,First Trust BICK Index Fund,Financial,Exchange Traded Fund,USA,-,-,20.41,1.14%,22433
BIDU,2020-03-31,732,"Baidu, Inc.",Technology,Internet Information Providers,China,36.35B,127.26,100.79,1.86%,4082683
BIF,2020-03-31,733,"Boulder Growth & Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,944.62M,15.97,9.2,-0.86%,284824
BIG,2020-03-31,734,"Big Lots, Inc.",Services,"Discount, Variety Stores",USA,575.20M,2.30,14.22,2.45%,1658680
BIIB,2020-03-31,735,Biogen Inc.,Healthcare,Biotechnology,USA,56.59B,10.05,316.38,0.08%,2865377
BIL,2020-03-31,736,SPDR Bloomberg Barclays 1-3 Month T-Bill ETF,Financial,Exchange Traded Fund,USA,-,-,91.63,0.01%,6836597
BILI,2020-03-31,737,Bilibili Inc.,Technology,Internet Information Providers,China,7.89B,-,23.42,2.00%,4824670
BILL,2020-03-31,738,"Bill.com Holdings, Inc.",Technology,Application Software,USA,2.63B,-,34.2,-8.85%,1550237
BIMI,2020-03-31,739,BOQI International Medical Inc.,Industrial Goods,Diversified Machinery,China,22.64M,-,2.48,4.64%,254489
BIO,2020-03-31,740,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Laboratories & Research,USA,11.05B,6.02,350.56,0.42%,179132
BIO-B,2020-03-31,741,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Laboratories & Research,USA,1.81B,6.08,354.43,0.89%,51
BIOC,2020-03-31,742,"Biocept, Inc.",Healthcare,Medical Laboratories & Research,USA,31.29M,-,0.26,-5.56%,4012940
BIOL,2020-03-31,743,"BIOLASE, Inc.",Healthcare,Medical Instruments & Supplies,USA,12.53M,-,0.38,-18.69%,703861
BIOX,2020-03-31,744,Bioceres Crop Solutions Corp.,Conglomerates,Conglomerates,Argentina,165.47M,-,4.9,-1.01%,275
BIP,2020-03-31,745,Brookfield Infrastructure Partners L.P.,Utilities,Diversified Utilities,Bermuda,15.80B,339.34,35.97,-9.44%,1137817
BIS,2020-03-31,746,ProShares UltraShort Nasdaq Biotechnology,Financial,Exchange Traded Fund,USA,-,-,14.1,1.64%,147983
BIT,2020-03-31,747,BlackRock Multi-Sector Income Trust,Financial,Closed-End Fund - Debt,USA,453.08M,-,12.07,2.03%,361144
BITA,2020-03-31,748,Bitauto Holdings Limited,Technology,Internet Information Providers,China,759.30M,-,10.39,2.36%,248030
BIV,2020-03-31,749,Vanguard Intermediate-Term Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,89.33,0.28%,1313592
BIZD,2020-03-31,750,VanEck Vectors BDC Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.33,-2.71%,119080
BJ,2020-03-31,751,"BJ's Wholesale Club Holdings, Inc.",Services,"Discount, Variety Stores",USA,3.50B,18.85,25.47,-0.51%,1659515
BJAN,2020-03-31,752,Innovator S&P 500 Buffer ETF January,Financial,Exchange Traded Fund,USA,-,-,24.7,-1.67%,224649
BJK,2020-03-31,753,VanEck Vectors Gaming ETF,Financial,Exchange Traded Fund,USA,-,-,25.88,0.39%,86875
BJRI,2020-03-31,754,"BJ's Restaurants, Inc.",Services,Restaurants,USA,300.30M,6.31,13.89,8.86%,806991
BJUL,2020-03-31,755,July,Financial,Exchange Traded Fund,USA,-,-,23.76,-0.86%,3468
BJUN,2020-03-31,756,June,Financial,Exchange Traded Fund,USA,-,-,24.99,1.52%,11766
BK,2020-03-31,757,The Bank of New York Mellon Corporation,Financial,Asset Management,USA,30.23B,7.44,33.68,-0.94%,7009970
BKCC,2020-03-31,758,BlackRock Capital Investment Corporation,Financial,Asset Management,USA,149.96M,-,2.2,-6.78%,504583
BKD,2020-03-31,759,Brookdale Senior Living Inc.,Healthcare,Long-Term Care Facilities,USA,569.62M,-,3.12,-4.59%,2547086
BKE,2020-03-31,760,"The Buckle, Inc.",Services,Apparel Stores,USA,773.24M,6.41,13.71,-8.36%,743372
BKEP,2020-03-31,761,"Blueknight Energy Partners, L.P.",Basic Materials,Oil & Gas Pipelines,USA,38.19M,-,0.88,-7.26%,71562
BKEPP,2020-03-31,762,"Blueknight Energy Partners, L.P.",Basic Materials,Independent Oil & Gas,USA,-,-,4.65,-1.27%,45863
BKF,2020-03-31,763,iShares MSCI BRIC ETF,Financial,Exchange Traded Fund,USA,-,-,35.63,0.11%,66201
BKH,2020-03-31,764,Black Hills Corporation,Utilities,Electric Utilities,USA,4.04B,19.48,64.03,-6.09%,646721
BKI,2020-03-31,765,"Black Knight, Inc.",Financial,Asset Management,USA,8.97B,79.21,58.06,-1.51%,964818
BKK,2020-03-31,766,BlackRock Municipal 2020 Term Trust,Financial,Closed-End Fund - Debt,USA,296.87M,45.42,14.67,-0.81%,103848
BKLN,2020-03-31,767,Invesco Senior Loan ETF,Financial,Exchange Traded Fund,USA,-,-,20.46,2.35%,9945558
BKN,2020-03-31,768,BlackRock Investment Quality Municipal Trust Inc.,Financial,Closed-End Fund - Debt,USA,260.02M,6.87,15.13,-1.30%,98514
BKNG,2020-03-31,769,Booking Holdings Inc.,Services,Business Services,USA,61.88B,11.99,1345.32,2.84%,753547
BKR,2020-03-31,770,Baker Hughes Company,Services,Technical Services,USA,11.30B,47.09,10.5,-4.20%,10727482
BKSC,2020-03-31,771,Bank of South Carolina Corporation,Financial,Regional - Mid-Atlantic Banks,USA,77.25M,11.42,15.0,7.14%,5133
BKT,2020-03-31,772,"BlackRock Income Trust, Inc.",Financial,Closed-End Fund - Debt,USA,367.47M,12.49,5.76,1.05%,731860
BKTI,2020-03-31,773,BK Technologies Corporation,Technology,Communication Equipment,USA,20.43M,-,1.66,5.06%,7887
BKU,2020-03-31,774,"BankUnited, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,1.84B,5.95,18.7,-1.16%,639383
BKYI,2020-03-31,775,"BIO-key International, Inc.",Technology,Security Software & Services,USA,6.87M,-,0.93,15.05%,3636273
BL,2020-03-31,776,"BlackLine, Inc.",Technology,Application Software,USA,3.07B,-,52.61,-1.05%,585119
BLBD,2020-03-31,777,Blue Bird Corporation,Consumer Goods,Auto Manufacturers - Major,USA,315.55M,11.77,10.93,0.83%,214880
BLCM,2020-03-31,778,"Bellicum Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.42M,-,4.71,7.53%,87639
BLCN,2020-03-31,779,Reality Shares Nasdaq NexGen Economy ETF,Financial,Exchange Traded Fund,USA,-,-,21.36,-2.02%,9343
BLD,2020-03-31,780,TopBuild Corp.,Industrial Goods,General Building Materials,USA,2.53B,12.88,71.64,-3.92%,377097
BLDP,2020-03-31,781,Ballard Power Systems Inc.,Industrial Goods,Industrial Electrical Equipment,Canada,1.89B,-,7.61,0.53%,3520575
BLDR,2020-03-31,782,"Builders FirstSource, Inc.",Industrial Goods,General Building Materials,USA,1.51B,6.45,12.23,-4.90%,1950887
BLE,2020-03-31,783,BlackRock Municipal Income Trust II,Financial,Asset Management,USA,314.63M,10.30,13.37,-0.82%,160296
BLES,2020-03-31,784,Inspire Global Hope ETF,Financial,Exchange Traded Fund,USA,-,-,21.2,-0.77%,40538
BLFS,2020-03-31,785,"BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,USA,208.62M,21.59,9.5,-3.55%,154650
BLHY,2020-03-31,786,Virtus Newfleet Dynamic Credit ETF,Financial,Exchange Traded Fund,USA,-,-,21.55,0.34%,396
BLIN,2020-03-31,787,"Bridgeline Digital, Inc.",Technology,Application Software,USA,1.86M,-,0.67,-4.89%,70148
BLK,2020-03-31,788,"BlackRock, Inc.",Financial,Asset Management,USA,70.87B,15.48,439.97,-3.38%,1383685
BLKB,2020-03-31,789,"Blackbaud, Inc.",Technology,Business Software & Services,USA,2.91B,225.81,55.55,2.30%,546093
BLL,2020-03-31,790,Ball Corporation,Consumer Goods,Packaging & Containers,USA,21.09B,38.83,64.66,-2.02%,4779493
BLMN,2020-03-31,791,"Bloomin' Brands, Inc.",Services,Restaurants,USA,731.49M,4.97,7.14,5.31%,2133056
BLNK,2020-03-31,792,Blink Charging Co.,Services,Business Services,USA,46.04M,-,1.73,-1.70%,112018
BLOK,2020-03-31,793,Amplify Transformational Data Sharing ETF,Financial,Exchange Traded Fund,USA,-,-,15.37,-0.45%,48342
BLPH,2020-03-31,794,"Bellerophon Therapeutics, Inc.",Healthcare,Biotechnology,USA,45.05M,-,10.96,-10.89%,926233
BLRX,2020-03-31,795,BioLineRx Ltd.,Healthcare,Biotechnology,Israel,15.78M,-,1.33,3.91%,50031
BLU,2020-03-31,796,BELLUS Health Inc.,Healthcare,Biotechnology,Canada,562.87M,-,9.98,-0.99%,313332
BLUE,2020-03-31,797,"bluebird bio, Inc.",Healthcare,Biotechnology,USA,2.54B,-,45.96,-2.13%,818791
BLV,2020-03-31,798,Vanguard Long-Term Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,106.72,-0.17%,536618
BLW,2020-03-31,799,BlackRock Limited Duration Income Trust,Financial,Closed-End Fund - Debt,USA,452.21M,10.18,12.62,3.36%,467957
BLX,2020-03-31,800,"Banco Latinoamericano de Comercio Exterior, S.A",Financial,Foreign Money Center Banks,Panama,386.21M,4.82,10.31,-3.91%,456626
BMA,2020-03-31,801,Banco Macro S.A.,Financial,Foreign Regional Banks,Argentina,1.66B,2.12,16.98,5.07%,448409
BMAR,2020-03-31,802,March,Financial,Exchange Traded Fund,USA,-,-,23.59,-0.30%,11289
BMCH,2020-03-31,803,"BMC Stock Holdings, Inc.",Industrial Goods,General Building Materials,USA,1.27B,10.86,17.73,3.08%,669483
BME,2020-03-31,804,BlackRock Health Sciences Trust,Financial,Closed-End Fund - Equity,USA,391.03M,4.90,36.05,0.59%,72517
BMI,2020-03-31,805,"Badger Meter, Inc.",Technology,Scientific & Technical Instruments,USA,1.60B,33.19,53.6,-0.24%,242628
BMLP,2020-03-31,806,BMO Dorsey Wright MLP Index Exchange Traded Notes,Financial,Exchange Traded Fund,USA,-,-,20.61,3.92%,367
BMO,2020-03-31,807,Bank of Montreal,Financial,Money Center Banks,Canada,33.74B,8.04,50.26,4.99%,1268524
BMRA,2020-03-31,808,"Biomerica, Inc.",Healthcare,Medical Instruments & Supplies,USA,66.85M,-,7.15,-0.69%,725108
BMRC,2020-03-31,809,Bank of Marin Bancorp,Financial,Regional - Pacific Banks,USA,433.80M,12.08,30.0,0.03%,83435
BMRN,2020-03-31,810,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,USA,15.80B,-,84.5,2.44%,2360370
BMTC,2020-03-31,811,Bryn Mawr Bank Corporation,Financial,Regional - Mid-Atlantic Banks,USA,596.83M,9.70,28.38,1.50%,150942
BMY,2020-03-31,812,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - Major,USA,124.82B,25.37,55.74,2.48%,28325808
BND,2020-03-31,813,Vanguard Total Bond Market Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,85.35,-0.93%,8523777
BNDC,2020-03-31,814,FlexShares Core Select Bond Fund,Financial,Exchange Traded Fund,USA,-,-,25.95,0.11%,466
BNDW,2020-03-31,815,Vanguard Total World Bond ETF,Financial,Exchange Traded Fund,USA,-,-,79.45,-0.20%,485823
BNDX,2020-03-31,816,Vanguard Total International Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,-,56.26,-0.58%,3630120
BNED,2020-03-31,817,"Barnes & Noble Education, Inc.",Services,"Specialty Retail, Other",USA,74.31M,-,1.36,-1.45%,454152
BNFT,2020-03-31,818,"Benefitfocus, Inc.",Technology,Application Software,USA,287.61M,-,8.91,5.82%,524302
BNGO,2020-03-31,819,"Bionano Genomics, Inc.",Healthcare,Medical Laboratories & Research,USA,16.86M,-,0.46,6.28%,20740255
BNO,2020-03-31,820,"United States Brent Oil Fund, LP",Financial,Exchange Traded Fund,USA,-,-,7.89,-1.50%,2102245
BNOV,2020-03-31,821,November,Financial,Exchange Traded Fund,USA,-,-,22.85,-0.96%,13
BNS,2020-03-31,822,The Bank of Nova Scotia,Financial,Money Center Banks,Canada,52.68B,8.37,40.6,4.83%,2103702
BNSO,2020-03-31,823,Bonso Electronics International Inc.,Technology,Scientific & Technical Instruments,Hong Kong,11.09M,-,2.37,-1.06%,751
BNTC,2020-03-31,824,Benitec Biopharma Limited,Healthcare,Biotechnology,Australia,6.31M,-,3.93,1.54%,27932
BNTX,2020-03-31,825,BioNTech SE,Healthcare,Biotechnology,Germany,13.30B,-,58.4,-5.81%,243263
BNY,2020-03-31,826,BlackRock New York Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,171.93M,11.98,13.25,-2.14%,39633
BOCH,2020-03-31,827,Bank of Commerce Holdings,Financial,Regional - Mid-Atlantic Banks,USA,146.07M,9.52,7.87,7.07%,119686
BOCT,2020-03-31,828,October,Financial,Exchange Traded Fund,USA,-,-,22.4,-2.23%,5315
BOE,2020-03-31,829,BlackRock Enhanced Global Dividend Trust,Financial,Closed-End Fund - Foreign,USA,557.94M,-,8.29,-1.19%,396503
BOH,2020-03-31,830,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,2.35B,9.94,55.24,1.98%,315351
BOIL,2020-03-31,831,ProShares Ultra Bloomberg Natural Gas,Financial,Exchange Traded Fund,USA,-,-,4.26,-4.49%,265726
BOKF,2020-03-31,832,BOK Financial Corporation,Financial,Regional - Southwest Banks,USA,3.25B,6.06,42.56,1.72%,396577
BOMN,2020-03-31,833,Boston Omaha Corporation,Conglomerates,Conglomerates,USA,441.16M,-,18.11,2.37%,83116
BOND,2020-03-31,834,PIMCO Active Bond Exchange-Traded Fund,Financial,Exchange Traded Fund,USA,-,-,106.17,-0.62%,265224
BOOM,2020-03-31,835,DMC Global Inc.,Industrial Goods,Metal Fabrication,USA,336.18M,10.26,23.01,6.87%,191230
BOOT,2020-03-31,836,"Boot Barn Holdings, Inc.",Services,Apparel Stores,USA,388.93M,7.41,12.93,3.44%,1052320
BOSC,2020-03-31,837,B.O.S. Better Online Solutions Ltd.,Technology,Communication Equipment,Israel,7.66M,8.29,1.78,-10.90%,27321
BOSS,2020-03-31,838,Global X Founder-Run Companies ETF,Financial,Exchange Traded Fund,USA,-,-,16.26,-1.65%,22
BOTJ,2020-03-31,839,"Bank of the James Financial Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,36.23M,6.84,8.75,-0.61%,3698
BOTZ,2020-03-31,840,Global X Robotics & Artificial Intelligence ETF,Financial,Exchange Traded Fund,USA,-,-,18.14,-1.79%,613928
BOUT,2020-03-31,841,Innovator IBD Breakout Opportunities ETF,Financial,Exchange Traded Fund,USA,-,-,18.34,1.35%,14069
BOX,2020-03-31,842,"Box, Inc.",Technology,Application Software,USA,2.18B,-,14.04,0.29%,3171709
BOXL,2020-03-31,843,Boxlight Corporation,Technology,Communication Equipment,USA,6.42M,-,0.57,6.72%,1647170
BP,2020-03-31,844,BP p.l.c.,Basic Materials,Major Integrated Oil & Gas,United Kingdom,88.54B,20.53,24.39,1.96%,21168020
BPFH,2020-03-31,845,"Boston Private Financial Holdings, Inc.",Financial,Regional - Northeast Banks,USA,617.33M,7.39,7.15,-0.97%,645204
BPMC,2020-03-31,846,Blueprint Medicines Corporation,Healthcare,Biotechnology,USA,3.33B,-,58.48,0.88%,611823
BPMP,2020-03-31,847,BP Midstream Partners LP,Basic Materials,Independent Oil & Gas,USA,1.03B,5.81,9.31,12.85%,1264035
BPMX,2020-03-31,848,BioPharmX Corporation,Healthcare,Biotechnology,USA,5.35M,-,0.31,3.14%,828415
BPOP,2020-03-31,849,"Popular, Inc.",Financial,Foreign Regional Banks,USA,3.11B,5.09,35.0,-1.96%,1742995
BPT,2020-03-31,850,BP Prudhoe Bay Royalty Trust,Basic Materials,Oil & Gas Refining & Marketing,USA,112.99M,2.36,5.28,8.87%,352453
BPTH,2020-03-31,851,"Bio-Path Holdings, Inc.",Healthcare,Biotechnology,USA,12.51M,-,4.5,-5.66%,47811
BPY,2020-03-31,852,Brookfield Property Partners L.P.,Financial,Real Estate Development,Bermuda,3.79B,4.33,8.06,-4.05%,5652706
BPYPN,2020-03-31,853,Brookfield Property Partners L.P.,Financial,Property Management,Bermuda,-,-,14.0,-6.48%,87216
BPYPO,2020-03-31,854,Brookfield Property Partners L.P.,Financial,Property Management,Bermuda,-,7.96,15.94,-1.97%,48729
BPYPP,2020-03-31,855,Brookfield Property Partners L.P.,Financial,Property Management,Bermuda,-,9.10,17.13,-3.00%,65272
BQH,2020-03-31,856,BlackRock New York Municipal Bond Trust,Financial,Closed-End Fund - Debt,USA,39.29M,8.41,14.03,-2.84%,8467
BR,2020-03-31,857,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,USA,11.52B,26.48,94.83,-2.18%,992161
BRBR,2020-03-31,858,"BellRing Brands, Inc.",Consumer Goods,Processed & Packaged Goods,USA,654.72M,5.62,17.05,-0.64%,679099
BRC,2020-03-31,859,Brady Corporation,Technology,Security Software & Services,USA,2.50B,17.11,45.13,1.03%,404250
BREW,2020-03-31,860,"Craft Brew Alliance, Inc.",Consumer Goods,Beverages - Brewers,USA,289.80M,-,14.9,0.00%,177929
BRF,2020-03-31,861,VanEck Vectors Brazil Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,13.1,-3.89%,10048
BRFS,2020-03-31,862,BRF S.A.,Consumer Goods,Meat Products,Brazil,2.52B,9.73,2.9,2.47%,5407103
BRG,2020-03-31,863,"Bluerock Residential Growth REIT, Inc.",Financial,REIT - Residential,USA,143.15M,-,5.57,4.31%,340770
BRID,2020-03-31,864,Bridgford Foods Corporation,Consumer Goods,Meat Products,USA,241.54M,32.40,23.07,2.26%,9316
BRK-A,2020-03-31,865,Berkshire Hathaway Inc.,Financial,Property & Casualty Insurance,USA,454.24B,5.46,272000.0,-0.74%,502
BRK-B,2020-03-31,866,Berkshire Hathaway Inc.,Financial,Property & Casualty Insurance,USA,451.04B,0.00,182.83,-0.19%,8841826
BRKL,2020-03-31,867,"Brookline Bancorp, Inc.",Financial,Savings & Loans,USA,941.88M,10.27,11.28,0.80%,362815
BRKR,2020-03-31,868,Bruker Corporation,Healthcare,Medical Laboratories & Research,USA,6.01B,27.23,35.86,-6.98%,1512945
BRKS,2020-03-31,869,"Brooks Automation, Inc.",Technology,Semiconductor Equipment & Materials,USA,2.34B,86.16,30.5,-0.10%,906868
BRMK,2020-03-31,870,Broadmark Realty Capital Inc.,Financial,Mortgage Investment,USA,986.40M,13.24,7.52,4.74%,1115320
BRN,2020-03-31,871,"Barnwell Industries, Inc.",Basic Materials,Independent Oil & Gas,USA,5.27M,-,0.62,93.02%,900226
BRO,2020-03-31,872,"Brown & Brown, Inc.",Financial,Insurance Brokers,USA,10.26B,25.82,36.22,-2.90%,2001098
BROG,2020-03-31,873,Brooge Holdings Limited,Conglomerates,Conglomerates,United Arab Emirates,322.42M,101.24,12.25,2.60%,1505
BRP,2020-03-31,874,"BRP Group, Inc.",Financial,Real Estate Development,USA,694.40M,-,10.55,-4.44%,109883
BRPA,2020-03-31,875,Big Rock Partners Acquisition Corp.,Conglomerates,Conglomerates,USA,30.09M,-,10.77,0.19%,7800
BRQS,2020-03-31,876,"Borqs Technologies, Inc.",Technology,Application Software,China,51.99M,-,1.09,-3.54%,1311
BRT,2020-03-31,877,BRT Apartments Corp.,Financial,Mortgage Investment,USA,180.20M,-,10.25,1.18%,135208
BRX,2020-03-31,878,Brixmor Property Group Inc.,Financial,REIT - Retail,USA,3.06B,10.33,9.5,-3.06%,7210604
BRY,2020-03-31,879,Berry Corporation,Basic Materials,Independent Oil & Gas,USA,211.31M,4.46,2.41,7.59%,1123218
BRZU,2020-03-31,880,Direxion Daily MSCI Brazil Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,1.52,-5.59%,5365715
BSA,2020-03-31,881,BrightSphere Investment Group plc,Financial,Exchange Traded Fund,USA,-,-,17.62,2.80%,25083
BSAC,2020-03-31,882,Banco Santander-Chile,Financial,Money Center Banks,Chile,6.85B,10.72,15.13,4.27%,686102
BSAE,2020-03-31,883,Invesco BulletShares (R) 2021 USD Emerging Markets Debt ETF,Financial,Exchange Traded Fund,USA,-,-,24.72,0.00%,2791
BSBE,2020-03-31,884,Invesco BulletShares (R) 2022 USD Emerging Markets Debt ETF,Financial,Exchange Traded Fund,USA,-,-,24.66,0.53%,7
BSBR,2020-03-31,885,Banco Santander (Brasil) S.A.,Financial,Foreign Regional Banks,Brazil,21.68B,5.91,5.17,-4.44%,1239035
BSCE,2020-03-31,886,Invesco BulletShares (R) 2023 USD Emerging Markets Debt ETF,Financial,Exchange Traded Fund,USA,-,-,24.32,0.08%,1362
BSCK,2020-03-31,887,Invesco BulletShares 2020 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.01,-0.24%,362793
BSCL,2020-03-31,888,Invesco BulletShares 2021 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,20.97,-0.06%,268855
BSCM,2020-03-31,889,Invesco BulletShares 2022 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.18,0.52%,431684
BSCN,2020-03-31,890,Invesco BulletShares 2023 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,20.73,-0.22%,199950
BSCO,2020-03-31,891,Invesco BulletShares 2024 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,20.65,-0.10%,213949
BSCP,2020-03-31,892,Invesco BulletShares 2025 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,20.57,0.39%,98915
BSCQ,2020-03-31,893,Invesco BulletShares 2026 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,19.7,0.36%,24320
BSCR,2020-03-31,894,Invesco BulletShares 2027 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,19.81,0.67%,31880
BSCS,2020-03-31,895,Invesco BulletShares 2028 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,20.66,0.66%,50423
BSCT,2020-03-31,896,Invesco BulletShares 2029 Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,19.12,0.40%,10128
BSD,2020-03-31,897,BlackRock Strategic Municipal Trust,Financial,Closed-End Fund - Debt,USA,93.87M,8.04,12.85,-0.81%,22393
BSDE,2020-03-31,898,Invesco BulletShares (R) 2024 Emerging Markets Debt ETF,Financial,Exchange Traded Fund,USA,-,-,23.42,0.24%,3158
BSE,2020-03-31,899,BlackRock New York Municipal Income Quality Trust,Financial,Closed-End Fund - Debt,USA,81.50M,8.45,12.5,-0.56%,14036
BSEP,2020-03-31,900,September,Financial,Exchange Traded Fund,USA,-,-,22.31,-1.17%,75
BSET,2020-03-31,901,"Bassett Furniture Industries, Incorporated",Consumer Goods,Home Furnishings & Fixtures,USA,58.10M,-,5.45,-7.00%,67409
BSGM,2020-03-31,902,"BioSig Technologies, Inc.",Healthcare,Medical Appliances & Equipment,USA,129.51M,-,4.19,-17.03%,393322
BSIG,2020-03-31,903,BrightSphere Investment Group Inc.,Financial,Asset Management,USA,579.96M,4.11,6.39,0.31%,709488
BSJK,2020-03-31,904,Invesco BulletShares 2020 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,23.0,0.00%,223000
BSJL,2020-03-31,905,Invesco BulletShares 2021 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.14,0.45%,192338
BSJM,2020-03-31,906,Invesco BulletShares 2022 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.66,0.14%,442425
BSJN,2020-03-31,907,Invesco BulletShares 2023 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.45,-0.21%,216465
BSJO,2020-03-31,908,Invesco BulletShares 2024 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.21,0.14%,14856
BSJP,2020-03-31,909,Invesco BulletShares 2025 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.3,0.00%,24570
BSJQ,2020-03-31,910,Invesco BulletShares 2026 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,22.08,0.16%,4448
BSJR,2020-03-31,911,Invesco BulletShares 2027 High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,21.86,0.07%,4595
BSL,2020-03-31,912,Blackstone/GSO Senior Floating Rate Term Fund,Financial,Closed-End Fund - Debt,USA,179.46M,-,11.74,6.05%,186109
BSM,2020-03-31,913,"Black Stone Minerals, L.P.",Basic Materials,Independent Oil & Gas,USA,1.03B,5.15,4.68,11.69%,699673
BSML,2020-03-31,914,Invesco BulletShares (R) 2021 Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.84,-0.58%,1108
